-fno-vectorize,-fopenmp,-DN=512,-O0,OMP_NUM_THREADS,Run_Iteration,Result
False,True,-DN=512,-O0,12,1,0.023435
False,True,-DN=512,-O0,13,1,0.020888
False,True,-DN=512,-O0,14,1,0.029753
False,True,-DN=512,-O0,15,1,0.026421
False,True,-DN=512,-O0,16,1,0.025909
False,True,-DN=512,-O2,1,1,0.015687
False,True,-DN=512,-O2,2,1,0.007667
False,True,-DN=512,-O2,3,1,0.005562
False,True,-DN=512,-O2,4,1,0.006429
False,True,-DN=512,-O2,5,1,0.005457
False,True,-DN=512,-O2,6,1,0.002555
False,True,-DN=512,-O2,7,1,0.002194
False,True,-DN=512,-O2,8,1,0.001929
False,True,-DN=512,-O2,9,1,0.003468
False,True,-DN=512,-O2,10,1,0.00329
False,True,-DN=512,-O2,11,1,0.002873
False,True,-DN=512,-O2,12,1,0.002586
False,True,-DN=512,-O2,13,1,0.004707
False,True,-DN=512,-O2,14,1,0.002273
False,True,-DN=512,-O2,15,1,0.003159
False,True,-DN=512,-O2,16,1,0.00311
False,True,-DN=512,-O3,1,1,0.01571
False,True,-DN=512,-O3,2,1,0.007837
False,True,-DN=512,-O3,3,1,0.00537
False,True,-DN=512,-O3,4,1,0.003921
False,True,-DN=512,-O3,5,1,0.00306
False,True,-DN=512,-O3,6,1,0.002559
False,True,-DN=512,-O3,7,1,0.002911
False,True,-DN=512,-O3,8,1,0.00321
False,True,-DN=512,-O3,9,1,0.001732
False,True,-DN=512,-O3,10,1,0.003321
False,True,-DN=512,-O3,11,1,0.003976
False,True,-DN=512,-O3,12,1,0.003778
False,True,-DN=512,-O3,13,1,0.003545
False,True,-DN=512,-O3,14,1,0.004427
False,True,-DN=512,-O3,15,1,0.003412
False,True,-DN=512,-O3,16,1,0.00508
False,True,-DN=513,-O0,1,1,0.20085
False,True,-DN=513,-O0,2,1,0.102425
False,True,-DN=513,-O0,3,1,0.068783
False,True,-DN=513,-O0,4,1,0.054434
False,True,-DN=513,-O0,5,1,0.042165
False,True,-DN=513,-O0,6,1,0.035
False,True,-DN=513,-O0,7,1,0.030672
False,True,-DN=513,-O0,8,1,0.031013
False,True,-DN=513,-O0,9,1,0.023896
False,True,-DN=513,-O0,10,1,0.035742
False,True,-DN=513,-O0,11,1,0.020232
False,True,-DN=513,-O0,12,1,0.018735
False,True,-DN=513,-O0,13,1,0.031533
False,True,-DN=513,-O0,14,1,0.03056
False,True,-DN=513,-O0,15,1,0.028023
False,True,-DN=513,-O0,16,1,0.026285
False,True,-DN=513,-O2,1,1,0.017955
False,True,-DN=513,-O2,2,1,0.009085
False,True,-DN=513,-O2,3,1,0.006077
False,True,-DN=513,-O2,4,1,0.004614
False,True,-DN=513,-O2,5,1,0.00366
False,True,-DN=513,-O2,6,1,0.006057
False,True,-DN=513,-O2,7,1,0.004981
False,True,-DN=513,-O2,8,1,0.006908
False,True,-DN=513,-O2,9,1,0.002739
False,True,-DN=513,-O2,10,1,0.005413
False,True,-DN=513,-O2,11,1,0.007661
False,True,-DN=513,-O2,12,1,0.006726
False,True,-DN=513,-O2,13,1,0.005283
False,True,-DN=513,-O2,14,1,0.002979
False,True,-DN=513,-O2,15,1,0.002445
False,True,-DN=513,-O2,16,1,0.004252
False,True,-DN=513,-O3,1,1,0.0182
False,True,-DN=513,-O3,2,1,0.009242
False,True,-DN=513,-O3,3,1,0.006038
False,True,-DN=513,-O3,4,1,0.004911
False,True,-DN=513,-O3,5,1,0.005517
False,True,-DN=513,-O3,6,1,0.006234
False,True,-DN=513,-O3,7,1,0.003042
False,True,-DN=513,-O3,8,1,0.006965
False,True,-DN=513,-O3,9,1,0.003989
False,True,-DN=513,-O3,10,1,0.001933
False,True,-DN=513,-O3,11,1,0.004848
False,True,-DN=513,-O3,12,1,0.00277
False,True,-DN=513,-O3,13,1,0.003884
False,True,-DN=513,-O3,14,1,0.006647
False,True,-DN=513,-O3,15,1,0.003598
False,True,-DN=513,-O3,16,1,0.003961
False,True,-DN=1000,-O0,1,1,1.491043
False,True,-DN=1000,-O0,2,1,0.742678
False,True,-DN=1000,-O0,3,1,0.502846
False,True,-DN=1000,-O0,4,1,0.383054
False,True,-DN=1000,-O0,5,1,0.308408
False,True,-DN=1000,-O0,6,1,0.257047
False,True,-DN=1000,-O0,7,1,0.228614
False,True,-DN=1000,-O0,8,1,0.193041
False,True,-DN=1000,-O0,9,1,0.174924
False,True,-DN=1000,-O0,10,1,0.166506
False,True,-DN=1000,-O0,11,1,0.210009
False,True,-DN=1000,-O0,12,1,0.147354
False,True,-DN=1000,-O0,13,1,0.133692
False,True,-DN=1000,-O0,14,1,0.128143
False,True,-DN=1000,-O0,15,1,0.12654
False,True,-DN=1000,-O0,16,1,0.140305
False,True,-DN=1000,-O2,1,1,0.113272
False,True,-DN=1000,-O2,2,1,0.057758
False,True,-DN=1000,-O2,3,1,0.039816
False,True,-DN=1000,-O2,4,1,0.030115
False,True,-DN=1000,-O2,5,1,0.02434
False,True,-DN=1000,-O2,6,1,0.030461
False,True,-DN=1000,-O2,7,1,0.032781
False,True,-DN=1000,-O2,8,1,0.018433
False,True,-DN=1000,-O2,9,1,0.014954
False,True,-DN=1000,-O2,10,1,0.02137
False,True,-DN=1000,-O2,11,1,0.0114
False,True,-DN=1000,-O2,12,1,0.013864
False,True,-DN=1000,-O2,13,1,0.025541
False,True,-DN=1000,-O2,14,1,0.017363
False,True,-DN=1000,-O2,15,1,0.011552
False,True,-DN=1000,-O2,16,1,0.019082
False,True,-DN=1000,-O3,1,1,0.113513
False,True,-DN=1000,-O3,2,1,0.058677
False,True,-DN=1000,-O3,3,1,0.039436
False,True,-DN=1000,-O3,4,1,0.029948
False,True,-DN=1000,-O3,5,1,0.025561
False,True,-DN=1000,-O3,6,1,0.021071
False,True,-DN=1000,-O3,7,1,0.019622
False,True,-DN=1000,-O3,8,1,0.026981
False,True,-DN=1000,-O3,9,1,0.016347
False,True,-DN=1000,-O3,10,1,0.021024
False,True,-DN=1000,-O3,11,1,0.022279
False,True,-DN=1000,-O3,12,1,0.015012
False,True,-DN=1000,-O3,13,1,0.018675
False,True,-DN=1000,-O3,14,1,0.025087
False,True,-DN=1000,-O3,15,1,0.016025
False,True,-DN=1000,-O3,16,1,0.015178
False,True,-DN=1024,-O0,1,1,1.593619
False,True,-DN=1024,-O0,2,1,0.801899
False,True,-DN=1024,-O0,3,1,0.541567
False,True,-DN=1024,-O0,4,1,0.409068
False,True,-DN=1024,-O0,5,1,0.327977
False,True,-DN=1024,-O0,6,1,0.276559
False,True,-DN=1024,-O0,7,1,0.237271
False,True,-DN=1024,-O0,8,1,0.208035
False,True,-DN=1024,-O0,9,1,0.19889
False,True,-DN=1024,-O0,10,1,0.170526
False,True,-DN=1024,-O0,11,1,0.163994
False,True,-DN=1024,-O0,12,1,0.144496
False,True,-DN=1024,-O0,13,1,0.174779
False,True,-DN=1024,-O0,14,1,0.16526
False,True,-DN=1024,-O0,15,1,0.152012
False,True,-DN=1024,-O0,16,1,0.132322
False,True,-DN=1024,-O2,1,1,0.121951
False,True,-DN=1024,-O2,2,1,0.062186
False,True,-DN=1024,-O2,3,1,0.043141
False,True,-DN=1024,-O2,4,1,0.031901
False,True,-DN=1024,-O2,5,1,0.040253
False,True,-DN=1024,-O2,6,1,0.023684
False,True,-DN=1024,-O2,7,1,0.019564
False,True,-DN=1024,-O2,8,1,0.016541
False,True,-DN=1024,-O2,9,1,0.019302
False,True,-DN=1024,-O2,10,1,0.013629
False,True,-DN=1024,-O2,11,1,0.023481
False,True,-DN=1024,-O2,12,1,0.028018
False,True,-DN=1024,-O2,13,1,0.017066
False,True,-DN=1024,-O2,14,1,0.013719
False,True,-DN=1024,-O2,15,1,0.017914
False,True,-DN=1024,-O2,16,1,0.026756
False,True,-DN=1024,-O3,1,1,0.122253
False,True,-DN=1024,-O3,2,1,0.062118
False,True,-DN=1024,-O3,3,1,0.047111
False,True,-DN=1024,-O3,4,1,0.032873
False,True,-DN=1024,-O3,5,1,0.026172
False,True,-DN=1024,-O3,6,1,0.021709
False,True,-DN=1024,-O3,7,1,0.019925
False,True,-DN=1024,-O3,8,1,0.026951
False,True,-DN=1024,-O3,9,1,0.022227
False,True,-DN=1024,-O3,10,1,0.017693
False,True,-DN=1024,-O3,11,1,0.023661
False,True,-DN=1024,-O3,12,1,0.023915
False,True,-DN=1024,-O3,13,1,0.028395
False,True,-DN=1024,-O3,14,1,0.012744
False,True,-DN=1024,-O3,15,1,0.020956
False,True,-DN=1024,-O3,16,1,0.01629
False,True,-DN=2000,-O0,1,1,12.102367
False,True,-DN=2000,-O0,2,1,6.056631
False,True,-DN=2000,-O0,3,1,4.110134
False,True,-DN=2000,-O0,4,1,3.088304
False,True,-DN=2000,-O0,5,1,2.482104
False,True,-DN=2000,-O0,6,1,2.088497
False,True,-DN=2000,-O0,7,1,1.797709
False,True,-DN=2000,-O0,8,1,1.57279
False,True,-DN=2000,-O0,9,1,1.444836
False,True,-DN=2000,-O0,10,1,1.305119
False,True,-DN=2000,-O0,11,1,1.183423
False,True,-DN=2000,-O0,12,1,1.091754
False,True,-DN=2000,-O0,13,1,1.024956
False,True,-DN=2000,-O0,14,1,0.994653
False,True,-DN=2000,-O0,15,1,0.89817
False,True,-DN=2000,-O0,16,1,0.855369
False,True,-DN=2000,-O2,1,1,1.672719
False,True,-DN=2000,-O2,2,1,0.846908
False,True,-DN=2000,-O2,3,1,0.541706
False,True,-DN=2000,-O2,4,1,0.426092
False,True,-DN=2000,-O2,5,1,0.350203
False,True,-DN=2000,-O2,6,1,0.281637
False,True,-DN=2000,-O2,7,1,0.242434
False,True,-DN=2000,-O2,8,1,0.238685
False,True,-DN=2000,-O2,9,1,0.211973
False,True,-DN=2000,-O2,10,1,0.192038
False,True,-DN=2000,-O2,11,1,0.182808
False,True,-DN=2000,-O2,12,1,0.159242
False,True,-DN=2000,-O2,13,1,0.1435
False,True,-DN=2000,-O2,14,1,0.136574
False,True,-DN=2000,-O2,15,1,0.15687
False,True,-DN=2000,-O2,16,1,0.163742
False,True,-DN=2000,-O3,1,1,1.536465
False,True,-DN=2000,-O3,2,1,0.795778
False,True,-DN=2000,-O3,3,1,0.515174
False,True,-DN=2000,-O3,4,1,0.412045
False,True,-DN=2000,-O3,5,1,0.303693
False,True,-DN=2000,-O3,6,1,0.310199
False,True,-DN=2000,-O3,7,1,0.276931
False,True,-DN=2000,-O3,8,1,0.224334
False,True,-DN=2000,-O3,9,1,0.210949
False,True,-DN=2000,-O3,10,1,0.178446
False,True,-DN=2000,-O3,11,1,0.18038
False,True,-DN=2000,-O3,12,1,0.152725
False,True,-DN=2000,-O3,13,1,0.159272
False,True,-DN=2000,-O3,14,1,0.141649
False,True,-DN=2000,-O3,15,1,0.139729
False,True,-DN=2000,-O3,16,1,0.129483
False,True,-DN=2048,-O0,1,1,13.118299
False,True,-DN=2048,-O0,2,1,6.55455
False,True,-DN=2048,-O0,3,1,4.48251
False,True,-DN=2048,-O0,4,1,3.350718
False,True,-DN=2048,-O0,5,1,2.693413
False,True,-DN=2048,-O0,6,1,2.265098
False,True,-DN=2048,-O0,7,1,1.939193
False,True,-DN=2048,-O0,8,1,1.706506
False,True,-DN=2048,-O0,9,1,1.580512
False,True,-DN=2048,-O0,10,1,1.422852
False,True,-DN=2048,-O0,11,1,1.314574
False,True,-DN=2048,-O0,12,1,1.198195
False,True,-DN=2048,-O0,13,1,1.10667
False,True,-DN=2048,-O0,14,1,1.031593
False,True,-DN=2048,-O0,15,1,0.982304
False,True,-DN=2048,-O0,16,1,0.9419
False,True,-DN=2048,-O2,1,1,1.964351
False,True,-DN=2048,-O2,2,1,1.036837
False,True,-DN=2048,-O2,3,1,0.692483
False,True,-DN=2048,-O2,4,1,0.519403
False,True,-DN=2048,-O2,5,1,0.425434
False,True,-DN=2048,-O2,6,1,0.374197
False,True,-DN=2048,-O2,7,1,0.323432
False,True,-DN=2048,-O2,8,1,0.280603
False,True,-DN=2048,-O2,9,1,0.271474
False,True,-DN=2048,-O2,10,1,0.237339
False,True,-DN=2048,-O2,11,1,0.222689
False,True,-DN=2048,-O2,12,1,0.203723
False,True,-DN=2048,-O2,13,1,0.191603
False,True,-DN=2048,-O2,14,1,0.186511
False,True,-DN=2048,-O2,15,1,0.175555
False,True,-DN=2048,-O2,16,1,0.190181
False,True,-DN=2048,-O3,1,1,1.943762
False,True,-DN=2048,-O3,2,1,0.973261
False,True,-DN=2048,-O3,3,1,0.684056
False,True,-DN=2048,-O3,4,1,0.478774
False,True,-DN=2048,-O3,5,1,0.437223
False,True,-DN=2048,-O3,6,1,0.345437
False,True,-DN=2048,-O3,7,1,0.32281
False,True,-DN=2048,-O3,8,1,0.299905
False,True,-DN=2048,-O3,9,1,0.271329
False,True,-DN=2048,-O3,10,1,0.242469
False,True,-DN=2048,-O3,11,1,0.208589
False,True,-DN=2048,-O3,12,1,0.208356
False,True,-DN=2048,-O3,13,1,0.201482
False,True,-DN=2048,-O3,14,1,0.172542
False,True,-DN=2048,-O3,15,1,0.176786
False,True,-DN=2048,-O3,16,1,0.227204
False,False,-DN=512,-O0,1,1,0.158259
False,False,-DN=512,-O0,2,1,0.157576
False,False,-DN=512,-O0,3,1,0.155676
False,False,-DN=512,-O0,4,1,0.154887
False,False,-DN=512,-O0,5,1,0.153625
False,False,-DN=512,-O0,6,1,0.154256
False,False,-DN=512,-O0,7,1,0.15381
False,False,-DN=512,-O0,8,1,0.154409
False,False,-DN=512,-O0,9,1,0.156543
False,False,-DN=512,-O0,10,1,0.155192
False,False,-DN=512,-O0,11,1,0.153558
False,False,-DN=512,-O0,12,1,0.158565
False,False,-DN=512,-O0,13,1,0.154379
False,False,-DN=512,-O0,14,1,0.152934
False,False,-DN=512,-O0,15,1,0.157319
False,False,-DN=512,-O0,16,1,0.153532
False,False,-DN=512,-O2,1,1,0.015725
False,False,-DN=512,-O2,2,1,0.015823
False,False,-DN=512,-O2,3,1,0.015803
False,False,-DN=512,-O2,4,1,0.015903
False,False,-DN=512,-O2,5,1,0.015354
False,False,-DN=512,-O2,6,1,0.015871
False,False,-DN=512,-O2,7,1,0.015518
False,False,-DN=512,-O2,8,1,0.015979
False,False,-DN=512,-O2,9,1,0.016145
False,False,-DN=512,-O2,10,1,0.016204
False,False,-DN=512,-O2,11,1,0.016046
False,False,-DN=512,-O2,12,1,0.01551
False,False,-DN=512,-O2,13,1,0.016155
False,False,-DN=512,-O2,14,1,0.01565
False,False,-DN=512,-O2,15,1,0.015722
False,False,-DN=512,-O2,16,1,0.015402
False,False,-DN=512,-O3,1,1,0.016283
False,False,-DN=512,-O3,2,1,0.015276
False,False,-DN=512,-O3,3,1,0.01599
False,False,-DN=512,-O3,4,1,0.015882
False,False,-DN=512,-O3,5,1,0.015161
False,False,-DN=512,-O3,6,1,0.016034
False,False,-DN=512,-O3,7,1,0.015664
False,False,-DN=512,-O3,8,1,0.015907
False,False,-DN=512,-O3,9,1,0.015682
False,False,-DN=512,-O3,10,1,0.015955
False,False,-DN=512,-O3,11,1,0.015531
False,False,-DN=512,-O3,12,1,0.015973
False,False,-DN=512,-O3,13,1,0.015746
False,False,-DN=512,-O3,14,1,0.016089
False,False,-DN=512,-O3,15,1,0.01566
False,False,-DN=512,-O3,16,1,0.016037
False,False,-DN=513,-O0,1,1,0.154301
False,False,-DN=513,-O0,2,1,0.155755
False,False,-DN=513,-O0,3,1,0.159403
False,False,-DN=513,-O0,4,1,0.154767
False,False,-DN=513,-O0,5,1,0.153502
False,False,-DN=513,-O0,6,1,0.154421
False,False,-DN=513,-O0,7,1,0.15456
False,False,-DN=513,-O0,8,1,0.153778
False,False,-DN=513,-O0,9,1,0.158173
False,False,-DN=513,-O0,10,1,0.154611
False,False,-DN=513,-O0,11,1,0.15345
False,False,-DN=513,-O0,12,1,0.158489
False,False,-DN=513,-O0,13,1,0.158012
False,False,-DN=513,-O0,14,1,0.152331
False,False,-DN=513,-O0,15,1,0.154971
False,False,-DN=513,-O0,16,1,0.155104
False,False,-DN=513,-O2,1,1,0.018082
False,False,-DN=513,-O2,2,1,0.017536
False,False,-DN=513,-O2,3,1,0.017871
False,False,-DN=513,-O2,4,1,0.017271
False,False,-DN=513,-O2,5,1,0.018104
False,False,-DN=513,-O2,6,1,0.017366
False,False,-DN=513,-O2,7,1,0.017956
False,False,-DN=513,-O2,8,1,0.017667
False,False,-DN=513,-O2,9,1,0.017371
False,False,-DN=513,-O2,10,1,0.018146
False,False,-DN=513,-O2,11,1,0.018004
False,False,-DN=513,-O2,12,1,0.01787
False,False,-DN=513,-O2,13,1,0.018032
False,False,-DN=513,-O2,14,1,0.017589
False,False,-DN=513,-O2,15,1,0.018289
False,False,-DN=513,-O2,16,1,0.017632
False,False,-DN=513,-O3,1,1,0.017671
False,False,-DN=513,-O3,2,1,0.017732
False,False,-DN=513,-O3,3,1,0.018092
False,False,-DN=513,-O3,4,1,0.018005
False,False,-DN=513,-O3,5,1,0.017494
False,False,-DN=513,-O3,6,1,0.018305
False,False,-DN=513,-O3,7,1,0.017475
False,False,-DN=513,-O3,8,1,0.018105
False,False,-DN=513,-O3,9,1,0.017299
False,False,-DN=513,-O3,10,1,0.018032
False,False,-DN=513,-O3,11,1,0.017383
False,False,-DN=513,-O3,12,1,0.01772
False,False,-DN=513,-O3,13,1,0.017874
False,False,-DN=513,-O3,14,1,0.017508
False,False,-DN=513,-O3,15,1,0.017871
False,False,-DN=513,-O3,16,1,0.017984
False,False,-DN=1000,-O0,1,1,1.156375
False,False,-DN=1000,-O0,2,1,1.159963
False,False,-DN=1000,-O0,3,1,1.15589
False,False,-DN=1000,-O0,4,1,1.152859
False,False,-DN=1000,-O0,5,1,1.159358
False,False,-DN=1000,-O0,6,1,1.160625
False,False,-DN=1000,-O0,7,1,1.163887
False,False,-DN=1000,-O0,8,1,1.164316
False,False,-DN=1000,-O0,9,1,1.164559
False,False,-DN=1000,-O0,10,1,1.162564
False,False,-DN=1000,-O0,11,1,1.146729
False,False,-DN=1000,-O0,12,1,1.152899
False,False,-DN=1000,-O0,13,1,1.162662
False,False,-DN=1000,-O0,14,1,1.17229
False,False,-DN=1000,-O0,15,1,1.154643
False,False,-DN=1000,-O0,16,1,1.154194
False,False,-DN=1000,-O2,1,1,0.112949
False,False,-DN=1000,-O2,2,1,0.114385
False,False,-DN=1000,-O2,3,1,0.113376
False,False,-DN=1000,-O2,4,1,0.115898
False,False,-DN=1000,-O2,5,1,0.11161
False,False,-DN=1000,-O2,6,1,0.112213
False,False,-DN=1000,-O2,7,1,0.115576
False,False,-DN=1000,-O2,8,1,0.112513
False,False,-DN=1000,-O2,9,1,0.111854
False,False,-DN=1000,-O2,10,1,0.113218
False,False,-DN=1000,-O2,11,1,0.112086
False,False,-DN=1000,-O2,12,1,0.115619
False,False,-DN=1000,-O2,13,1,0.112744
False,False,-DN=1000,-O2,14,1,0.112681
False,False,-DN=1000,-O2,15,1,0.112339
False,False,-DN=1000,-O2,16,1,0.112091
False,False,-DN=1000,-O3,1,1,0.11456
False,False,-DN=1000,-O3,2,1,0.111747
False,False,-DN=1000,-O3,3,1,0.112962
False,False,-DN=1000,-O3,4,1,0.114203
False,False,-DN=1000,-O3,5,1,0.116607
False,False,-DN=1000,-O3,6,1,0.112779
False,False,-DN=1000,-O3,7,1,0.113892
False,False,-DN=1000,-O3,8,1,0.112962
False,False,-DN=1000,-O3,9,1,0.113917
False,False,-DN=1000,-O3,10,1,0.112513
False,False,-DN=1000,-O3,11,1,0.111536
False,False,-DN=1000,-O3,12,1,0.113475
False,False,-DN=1000,-O3,13,1,0.113092
False,False,-DN=1000,-O3,14,1,0.112156
False,False,-DN=1000,-O3,15,1,0.112334
False,False,-DN=1000,-O3,16,1,0.112697
False,False,-DN=1024,-O0,1,1,1.253329
False,False,-DN=1024,-O0,2,1,1.248933
False,False,-DN=1024,-O0,3,1,1.257226
False,False,-DN=1024,-O0,4,1,1.232417
False,False,-DN=1024,-O0,5,1,1.248894
False,False,-DN=1024,-O0,6,1,1.24497
False,False,-DN=1024,-O0,7,1,1.242981
False,False,-DN=1024,-O0,8,1,1.235156
False,False,-DN=1024,-O0,9,1,1.248605
False,False,-DN=1024,-O0,10,1,1.23835
False,False,-DN=1024,-O0,11,1,1.25073
False,False,-DN=1024,-O0,12,1,1.245736
False,False,-DN=1024,-O0,13,1,1.254233
False,False,-DN=1024,-O0,14,1,1.253307
False,False,-DN=1024,-O0,15,1,1.233606
False,False,-DN=1024,-O0,16,1,1.251639
False,False,-DN=1024,-O2,1,1,0.120972
False,False,-DN=1024,-O2,2,1,0.122756
False,False,-DN=1024,-O2,3,1,0.1248
False,False,-DN=1024,-O2,4,1,0.120479
False,False,-DN=1024,-O2,5,1,0.122326
False,False,-DN=1024,-O2,6,1,0.124526
False,False,-DN=1024,-O2,7,1,0.120925
False,False,-DN=1024,-O2,8,1,0.121686
False,False,-DN=1024,-O2,9,1,0.120993
False,False,-DN=1024,-O2,10,1,0.123378
False,False,-DN=1024,-O2,11,1,0.120919
False,False,-DN=1024,-O2,12,1,0.120327
False,False,-DN=1024,-O2,13,1,0.121273
False,False,-DN=1024,-O2,14,1,0.122297
False,False,-DN=1024,-O2,15,1,0.119927
False,False,-DN=1024,-O2,16,1,0.124514
False,False,-DN=1024,-O3,1,1,0.120573
False,False,-DN=1024,-O3,2,1,0.121602
False,False,-DN=1024,-O3,3,1,0.120418
False,False,-DN=1024,-O3,4,1,0.120562
False,False,-DN=1024,-O3,5,1,0.124446
False,False,-DN=1024,-O3,6,1,0.121151
False,False,-DN=1024,-O3,7,1,0.121329
False,False,-DN=1024,-O3,8,1,0.119712
False,False,-DN=1024,-O3,9,1,0.12208
False,False,-DN=1024,-O3,10,1,0.120773
False,False,-DN=1024,-O3,11,1,0.12099
False,False,-DN=1024,-O3,12,1,0.122634
False,False,-DN=1024,-O3,13,1,0.124777
False,False,-DN=1024,-O3,14,1,0.120076
False,False,-DN=1024,-O3,15,1,0.12136
False,False,-DN=1024,-O3,16,1,0.121698
False,False,-DN=2000,-O0,1,1,10.025167
False,False,-DN=2000,-O0,2,1,9.944653
False,False,-DN=2000,-O0,3,1,10.070441
False,False,-DN=2000,-O0,4,1,9.972679
False,False,-DN=2000,-O0,5,1,9.973206
False,False,-DN=2000,-O0,6,1,9.865179
False,False,-DN=2000,-O0,7,1,9.992466
False,False,-DN=2000,-O0,8,1,9.857842
False,False,-DN=2000,-O0,9,1,9.925
False,False,-DN=2000,-O0,10,1,9.928838
False,False,-DN=2000,-O0,11,1,10.034568
False,False,-DN=2000,-O0,12,1,9.807583
False,False,-DN=2000,-O0,13,1,9.93827
False,False,-DN=2000,-O0,14,1,9.99767
False,False,-DN=2000,-O0,15,1,9.894602
False,False,-DN=2000,-O0,16,1,9.967098
False,False,-DN=2000,-O2,1,1,1.485628
False,False,-DN=2000,-O2,2,1,1.545352
False,False,-DN=2000,-O2,3,1,1.395304
False,False,-DN=2000,-O2,4,1,1.483223
False,False,-DN=2000,-O2,5,1,1.491474
False,False,-DN=2000,-O2,6,1,1.538894
False,False,-DN=2000,-O2,7,1,1.530404
False,False,-DN=2000,-O2,8,1,1.502637
False,False,-DN=2000,-O2,9,1,1.370366
False,False,-DN=2000,-O2,10,1,1.468608
False,False,-DN=2000,-O2,11,1,1.48978
False,False,-DN=2000,-O2,12,1,1.456941
False,False,-DN=2000,-O2,13,1,1.488742
False,False,-DN=2000,-O2,14,1,1.478955
False,False,-DN=2000,-O2,15,1,1.361488
False,False,-DN=2000,-O2,16,1,1.472744
False,False,-DN=2000,-O3,1,1,1.522973
False,False,-DN=2000,-O3,2,1,1.567642
False,False,-DN=2000,-O3,3,1,1.590372
False,False,-DN=2000,-O3,4,1,1.511532
False,False,-DN=2000,-O3,5,1,1.382322
False,False,-DN=2000,-O3,6,1,1.498392
False,False,-DN=2000,-O3,7,1,1.400247
False,False,-DN=2000,-O3,8,1,1.440128
False,False,-DN=2000,-O3,9,1,1.554939
False,False,-DN=2000,-O3,10,1,1.577183
False,False,-DN=2000,-O3,11,1,1.448459
False,False,-DN=2000,-O3,12,1,1.478116
False,False,-DN=2000,-O3,13,1,1.481275
False,False,-DN=2000,-O3,14,1,1.352308
False,False,-DN=2000,-O3,15,1,1.612473
False,False,-DN=2000,-O3,16,1,1.496136
False,False,-DN=2048,-O0,1,1,10.812143
False,False,-DN=2048,-O0,2,1,10.726345
False,False,-DN=2048,-O0,3,1,10.885492
False,False,-DN=2048,-O0,4,1,10.848938
False,False,-DN=2048,-O0,5,1,10.756609
False,False,-DN=2048,-O0,6,1,10.645504
False,False,-DN=2048,-O0,7,1,10.745176
False,False,-DN=2048,-O0,8,1,10.741738
False,False,-DN=2048,-O0,9,1,10.63412
False,False,-DN=2048,-O0,10,1,10.855591
False,False,-DN=2048,-O0,11,1,10.717132
False,False,-DN=2048,-O0,12,1,10.751114
False,False,-DN=2048,-O0,13,1,10.636481
False,False,-DN=2048,-O0,14,1,10.7787
False,False,-DN=2048,-O0,15,1,10.699159
False,False,-DN=2048,-O0,16,1,10.631709
False,False,-DN=2048,-O2,1,1,2.037995
False,False,-DN=2048,-O2,2,1,1.868608
False,False,-DN=2048,-O2,3,1,1.935599
False,False,-DN=2048,-O2,4,1,1.972153
False,False,-DN=2048,-O2,5,1,1.960746
False,False,-DN=2048,-O2,6,1,1.974252
False,False,-DN=2048,-O2,7,1,1.83275
False,False,-DN=2048,-O2,8,1,2.002118
False,False,-DN=2048,-O2,9,1,1.94721
False,False,-DN=2048,-O2,10,1,2.014418
False,False,-DN=2048,-O2,11,1,2.007566
False,False,-DN=2048,-O2,12,1,2.088246
False,False,-DN=2048,-O2,13,1,1.726757
False,False,-DN=2048,-O2,14,1,1.969248
False,False,-DN=2048,-O2,15,1,1.990308
False,False,-DN=2048,-O2,16,1,2.013122
False,False,-DN=2048,-O3,1,1,2.045877
False,False,-DN=2048,-O3,2,1,2.045214
False,False,-DN=2048,-O3,3,1,2.003004
False,False,-DN=2048,-O3,4,1,2.074421
False,False,-DN=2048,-O3,5,1,1.8723
False,False,-DN=2048,-O3,6,1,1.948107
False,False,-DN=2048,-O3,7,1,1.938461
False,False,-DN=2048,-O3,8,1,1.707306
False,False,-DN=2048,-O3,9,1,1.843482
False,False,-DN=2048,-O3,10,1,1.981746
False,False,-DN=2048,-O3,11,1,1.929988
False,False,-DN=2048,-O3,12,1,1.786443
False,False,-DN=2048,-O3,13,1,1.958363
False,False,-DN=2048,-O3,14,1,1.998633
False,False,-DN=2048,-O3,15,1,1.908331
False,False,-DN=2048,-O3,16,1,1.829044
True,True,-DN=512,-O0,1,2,0.202021
True,True,-DN=512,-O0,2,2,0.10426
True,True,-DN=512,-O0,3,2,0.068476
True,True,-DN=512,-O0,4,2,0.051413
True,True,-DN=512,-O0,5,2,0.041493
True,True,-DN=512,-O0,6,2,0.035381
True,True,-DN=512,-O0,7,2,0.032521
True,True,-DN=512,-O0,8,2,0.028917
True,True,-DN=512,-O0,9,2,0.028159
True,True,-DN=512,-O0,10,2,0.023307
True,True,-DN=512,-O0,11,2,0.033219
True,True,-DN=512,-O0,12,2,0.027811
True,True,-DN=512,-O0,13,2,0.033252
True,True,-DN=512,-O0,14,2,0.01889
True,True,-DN=512,-O0,15,2,0.021452
True,True,-DN=512,-O0,16,2,0.029727
True,True,-DN=512,-O2,1,2,0.015067
True,True,-DN=512,-O2,2,2,0.008037
True,True,-DN=512,-O2,3,2,0.005168
True,True,-DN=512,-O2,4,2,0.004033
True,True,-DN=512,-O2,5,2,0.003089
True,True,-DN=512,-O2,6,2,0.002618
True,True,-DN=512,-O2,7,2,0.005911
True,True,-DN=512,-O2,8,2,0.001937
